,order_id,payment_sequential,payment_type,payment_installments,payment_value
7231,YXzOohmf1aHY,1,credit_card,1,56.87
7232,TGo0w8IHllKc,1,credit_card,3,5.78
7233,3GtWkRqDaH2W,1,credit_card,6,141.19
7234,iYesaCITmLvh,1,credit_card,4,878.04
7235,QeViwu5zpRaD,1,credit_card,1,83.92
7236,wh5OUXp5WVuJ,1,credit_card,8,546.03
7237,uGZG9udExCtF,1,credit_card,3,932.54
7238,kInyoTx6rmwb,1,credit_card,1,200.09
7239,ItsHZCYHSlbm,1,credit_card,3,37.63
7240,VzzKXS4NJNec,1,credit_card,3,865.01
7241,7CSzJiN6vVjC,1,credit_card,6,236.86
7242,BOifr0fZsTbE,1,credit_card,1,135.48
7243,ftJDfA33Xz88,1,credit_card,2,169.16
7244,J2RFwjo6LD7B,1,credit_card,3,73.59
7245,BH3qOgyybAUM,1,credit_card,3,1.53
7246,0GQvGLNTa4gX,1,credit_card,1,416.64
7247,a2nPuADIYKXj,1,credit_card,1,95.32
7248,mBrevl7kipFj,1,credit_card,1,1963.97
7249,RJfIAcYNBAhT,1,credit_card,1,353.51
7250,QG0DRW2s7FIL,1,credit_card,3,204.63
7251,XKLbVnOFkZSJ,1,credit_card,3,233.64
7252,dI0uFrjq19zm,1,credit_card,10,81.89
7253,98hdekDBxMH0,1,credit_card,10,174.24
7254,As1pJZP8PLao,1,credit_card,1,108.9
7255,IJ1DTi7FuLva,1,credit_card,1,113.43
7256,RELuxtzsTcPP,1,credit_card,2,115.76
7257,373IHrtyh0QM,1,credit_card,6,631.46
7258,hs5lRY7U0g2X,1,credit_card,7,121.25
7259,VIg6M0P6MQxT,1,credit_card,1,0.19
7260,DBbodYiRI0um,1,credit_card,4,154.4
7261,HLWmlR3ivw6w,1,credit_card,2,146.23
7262,Je1lZMQbSMSd,1,credit_card,10,196.19
7263,4pOolUBMsqP0,1,credit_card,8,38.2
7264,buw4YfExYVzu,1,credit_card,4,20.25
7265,3BzYn4uIJzkf,1,credit_card,10,317.2
7266,IJjPPy0AXcdb,1,credit_card,6,464.64
7267,cHGEZT7dCw1P,1,credit_card,3,297.32
7268,vLL3YUROPO83,1,credit_card,5,271.31
7269,xwQiQvKfMCs9,1,credit_card,4,822.9
7270,bwjPtkOxKHsB,1,credit_card,2,249.94
7271,VHhLCKLunQZd,1,credit_card,1,212.47
7272,EyYNpDP0aKac,1,credit_card,8,344.93
7273,kVX0UJqQCZrp,1,credit_card,7,309.99
7274,Gh0nmnvOtKVD,1,credit_card,10,144.18
7275,vunDHRX7Imoq,1,credit_card,3,198.05
7276,BQ6Gru0XAp3F,1,credit_card,1,234.22
7277,vYaPxmjppoly,1,credit_card,4,44.83
7278,TMD6hStf0qXQ,1,credit_card,1,81.78
7279,GHOpiyi0FoV3,1,credit_card,10,226.47
7280,r8t0QDVEkWpA,1,credit_card,2,418.55
7281,WBPif8b9IU4F,1,credit_card,6,151.94
7282,bgTygNFNjBwy,1,credit_card,7,41.49
7283,XuTr49OPJ6KI,1,credit_card,3,87.46
7284,V3lgMYXJmM0G,1,credit_card,1,254.28
7285,gwEexS8OHBLo,1,credit_card,1,190.16
7286,Eqovyf35CmPt,1,credit_card,2,51.79
7287,76xvArDKtt81,1,credit_card,3,57.38
7288,lHXStxTMON9X,1,credit_card,2,297.64
7289,F7iLPOWV5nSF,1,credit_card,1,15.15
7290,hrByxD55ofvn,1,credit_card,7,13.6
7291,J0x34SuxAk7d,1,credit_card,3,5.05
7292,0Gya4RIEoDBo,1,credit_card,3,156.74
7293,5DwSew8BOO7x,1,credit_card,1,209.2
7294,md6J6kCWkGZU,1,credit_card,10,619.46
7295,bVXynNqgDzhr,1,credit_card,6,77.06
7296,g8XDgD6gXaIJ,1,credit_card,5,85.27
7297,hdhIBuZ2Z2Wv,1,credit_card,8,288.21
7298,YfacrYfKuOKw,1,credit_card,1,225.13
7299,JzYRxotmsbBV,1,credit_card,1,203.82
7300,qmxDyyGkyo4n,1,credit_card,10,26.84
7301,oaZbr8bsoL0K,1,credit_card,1,124.22
7302,wvhnyZThRmi3,1,credit_card,1,228.08
7303,JRKuWr3T6pvD,1,credit_card,5,30.11
7304,u6DlZLKHbqLc,1,credit_card,4,33.25
7305,vKMUMNvt26YG,1,credit_card,1,18.23
7306,tPvnrnB7HoB0,1,credit_card,4,75.82
7307,WlgPcMsYvtjH,1,credit_card,1,164.51
7308,QcLQy0EVLmpM,1,credit_card,3,36.23
7309,94WDtAjo7A6Q,1,credit_card,4,690.88
7310,HfuiGfJkRZHY,1,credit_card,2,500.17
7311,c7R7w4mdJ5gV,1,credit_card,3,313.99
7312,Pjw8nVw2HpZl,1,credit_card,2,54.26
7313,Yzi2pegOymg7,1,credit_card,8,346.45
7314,yzOdXix5q8sX,1,credit_card,3,126.38
7315,H1w5DOCRIctf,1,credit_card,7,86.57
7316,5fseshbRltVA,1,credit_card,4,350.18
7317,g6ANVmR7ZeJW,1,credit_card,10,105.77
7318,3ZzCjI1BhFzC,1,credit_card,8,143.55
7319,CcCdxMmptP4N,1,credit_card,1,1344.36
7320,z9NrYHlTizxN,1,credit_card,10,98.81
7321,117fOfBqWA8z,1,credit_card,5,94.53
7322,NLrV90vBQYpq,1,credit_card,2,69.22
7323,hRax0KIQFDHW,1,credit_card,6,158.88
7324,Hkm14sPmmYlB,1,credit_card,6,159.89
7325,obUxXtVegByl,1,credit_card,3,2073.25
7326,pyeEbYmevQYn,1,credit_card,2,247.9
7327,CWdHZCX4eQ15,1,credit_card,5,113.15
7328,OaQuHCMixjFp,1,credit_card,8,482.6
7329,YZehwov8IHOT,1,credit_card,2,256.14
7330,MDKPsavmzrHI,1,credit_card,1,15.38
7331,zUQW0MK4zr3e,1,credit_card,6,55.35
7332,F1WvokrRI7M6,1,credit_card,4,647.77
7333,V4aeJ989JbS7,1,credit_card,2,218.57
7334,cJOYnpThOHqx,1,credit_card,4,71.66
7335,U84tJkrjEI2g,1,credit_card,6,350.41
7336,KiZTF9dFDSDg,1,credit_card,1,142.48
7337,l2qm4bS6dBR4,1,credit_card,1,1044.03
7338,1BpywZ0gX9ZU,1,credit_card,10,106.31
7339,jX8Pt5NAmXBH,1,credit_card,1,158.38
7340,ABzJLNp1nj3a,1,credit_card,3,241.02
7341,KT0fTq1Au81D,1,credit_card,2,40.58
7342,bxLwTDtNGs6W,1,credit_card,1,197.43
7343,obfmoMTr4fDB,1,credit_card,3,98.38
7344,py1bk3AQCyLV,1,credit_card,2,81.57
7345,9wfcsZPDNwZ7,1,credit_card,1,144.18
7346,TeDgkQAKDjEx,1,credit_card,1,117.82
7347,BYr950lOSAwf,2,credit_card,10,106.43
7348,kdwh7hPsQ35h,1,credit_card,1,50.86
7349,Ktsk0DPXi7pu,1,credit_card,1,7.08
7350,zUPP1DbAmkv1,1,credit_card,2,143.46
7351,IiYdTwoI8DwC,1,credit_card,3,219.15
7352,gDLe7xqJlvfF,1,credit_card,3,109.11
7353,B7NTPKA0llq1,1,credit_card,1,241.22
7354,7BD4BlaA0RzG,1,credit_card,1,342.22
7355,bAkyNflPGtyJ,1,credit_card,8,19.18
7356,mdx60SLWlT3U,1,credit_card,2,72.72
7357,BmPcDGztSdNP,1,credit_card,2,224.78
7358,pV5RlWHpHzeo,1,credit_card,1,603.52
7359,voI0mPsl9b8Y,1,credit_card,10,363.64
7360,cX8D0A7S2mxO,1,credit_card,2,56.75
7361,f09f2CmYWFwd,1,credit_card,3,47.99
7362,8IKjCyVImVlO,1,credit_card,3,222.86
7363,Oy6pT2YhUFgz,1,credit_card,2,73.38
7364,BygJazRToR7p,1,credit_card,6,33.49
7365,oyThJqUcdi0s,1,credit_card,5,49.97
7366,8a4ruIF85b0H,1,credit_card,1,131.59
7367,WOrYhGZlxNfv,1,credit_card,4,127.56
7368,0UJ02Bax4yyQ,1,credit_card,10,828.22
7369,9Owf6PpHrp8V,1,credit_card,3,472.02
7370,hlH5gCZrG19B,1,credit_card,1,2158.57
7371,IVu8lpMXfK3v,1,credit_card,1,258.81
7372,zaOnDCGbvJYN,1,credit_card,5,120.45
7373,AegLFSZwo2O7,1,credit_card,6,229.14
7374,2vD5ohrFx3cY,1,credit_card,7,344.28
7375,V6lMicj5EcwE,1,credit_card,3,373.98
7376,dSjFaN8HiLeW,1,credit_card,1,437.84
7377,qM8Etmgne9fY,1,credit_card,4,975.92
7378,2DqyZ4yPxWlU,1,credit_card,2,33.24
7379,dhRZJYl2zDnW,1,credit_card,2,1524.24
7380,eJ0RXbXN7iqr,1,credit_card,1,5.5
7381,UYCN6C2Kc6O2,1,credit_card,1,118.37
7382,W62n5cwrFMem,1,credit_card,3,67.6
7383,Av5BGLlPVNmI,1,credit_card,3,128.01
7384,cBbdKVMjShVg,1,credit_card,1,38.75
7385,lgMgB5qdKLsB,1,credit_card,2,46.71
7386,YCeXTvAFWbH6,1,credit_card,4,189.1
7387,dpVTkq1q9bwz,1,credit_card,2,48.05
7388,jhJsieQYR1F3,1,credit_card,1,55.6
7389,D7EOgW0BRdmX,1,credit_card,3,82.94
7390,4S1kvWRz1jvx,1,credit_card,10,404.06
7391,MxQHAoz7TCgR,1,credit_card,3,308.12
7392,pdn86nHhmtJr,1,credit_card,4,221.28
7393,okgSNhIQ3l1A,1,credit_card,4,158.58
7394,5QCir5ms3a96,1,credit_card,6,21.55
7395,huiz6ULbRyAD,1,credit_card,1,83.91
7396,vEX6jbzcRJBu,1,credit_card,2,24.29
7397,vOXeS3LETlPh,1,credit_card,1,1.26
7398,Zx6zZlz1VqGf,1,credit_card,7,199.68
7399,6N09pU513I4k,1,credit_card,1,525.98
7400,PUL4oUtnpLFC,1,credit_card,2,53.79
7401,5KLNYnUJ5oln,1,credit_card,1,138.65
7402,kxAprmdneFZS,1,credit_card,1,33.29
7403,a8bKzBhF7EDa,1,credit_card,12,173.89
7404,Zj5mE3afrzu2,1,credit_card,1,155.65
7405,gFzwVbhInspi,1,credit_card,3,183.38
7406,Up1IvmdZTfs5,1,credit_card,1,596.86
7407,w59lOFw1GCqx,1,credit_card,2,456.55
7408,NbyncNWNBLvC,1,credit_card,3,3.05
7409,yz23Gfnw7mRZ,1,credit_card,4,81.4
7410,C97RvQZ72ub6,1,credit_card,5,55.82
7411,cIiuzDgoyMWE,1,credit_card,10,36.06
7412,osN2vBlGbWyo,1,credit_card,10,367.08
7413,zg0pA1ChUy5W,1,credit_card,1,698.45
7414,6pUTkjjNhKTk,1,credit_card,1,84.67
7415,mkDwOgEFW5x3,1,credit_card,10,364.44
7416,za7cnS5Snl3W,1,credit_card,1,284.65
7417,xTDzSm8hl2i0,1,credit_card,4,245.4
7418,zqJqfZZ9onCS,1,credit_card,2,1.03
7419,JzMhMZxSKmTL,1,credit_card,10,88.1
7420,mUfTxMO5esB6,1,credit_card,1,1837.16
7421,9EkyDbOVl9sm,1,credit_card,5,86.46
7422,P0jkOPF6HS5d,1,credit_card,4,936.99
7423,pqVvhYKt7Eo9,1,credit_card,1,114.65
7424,x66DFs1Hs8Le,1,credit_card,3,10.76
7425,vYlcgF30TXHm,1,credit_card,1,149.65
7426,qTGtPp388Zzr,1,credit_card,1,665.87
7427,Vjo210GBR02v,1,credit_card,5,4764.34
7428,cviuT9SeAeAL,1,credit_card,8,114.25
7429,hA5N9cA5KjrE,1,credit_card,1,19.42
7430,J4lAuScY60j2,1,credit_card,1,85.76
7431,13rsFX1qN7GG,1,credit_card,2,475.42
7432,TKaK6cKazZjO,1,credit_card,2,169.39
7433,bnttCff3nY93,1,credit_card,2,162.31
7434,bLPtGVuppz9b,1,credit_card,2,110.96
7435,61BoIBwK9HoT,1,credit_card,5,156.95
7436,V8cV3f8bLCgn,1,credit_card,4,181.55
7437,dtXNaOuUUWK5,1,credit_card,1,312.7
7438,TCG8t13RaYTl,1,credit_card,1,1650.56
7439,W4EVyRjdC29w,1,credit_card,2,10.51
7440,INJYgEh1KoPx,1,credit_card,4,150.58
7441,4wNwWkJerpC3,1,credit_card,4,548.03
7442,aMFhXmhABNqC,1,credit_card,1,126.11
7443,RVTfDtAv308a,1,credit_card,12,292.98
7444,Kehi5dpFL8pF,1,credit_card,1,158.49
7445,hUbbVLiM0kuN,1,credit_card,5,144.18
7446,TRbmgcfZv10q,1,credit_card,1,1125.55
7447,4NyIMIWPDgS2,1,credit_card,5,66.35
7448,92MWM8PwB0gC,1,credit_card,1,665.87
7449,jIrV5frXFWrM,1,credit_card,6,79.21
7450,K8iF2KEStUuQ,1,credit_card,4,187.5
7451,fBKo7iY3z45F,1,credit_card,1,272.95
7452,TeEAsK2uWR0d,1,credit_card,10,686.02
7453,kHPy3SLT5ivX,1,credit_card,1,221.39
7454,W1fATJArxpMM,1,credit_card,1,742.85
7455,NE4GnfL2QPhd,1,credit_card,2,343.54
7456,N4Kg9F25Obm1,1,credit_card,2,255.24
7457,W8uTq7MBnU7b,1,credit_card,10,356.03
7458,dbUNkly6kB9a,1,credit_card,1,82.08
7459,uZxxvxsImjZ3,1,credit_card,1,141.92
7460,jChe0iTlJOw6,1,credit_card,3,454.76
7461,EZ1cxLRCqxC6,1,credit_card,1,1266.94
7462,N35ZmD3Xmu0P,1,credit_card,1,43.54
7463,tjpPLp8PTTzo,1,credit_card,4,252.53
7464,itrQUzlqVlnw,1,credit_card,5,4764.34
7465,IkdG00bnyhwr,1,credit_card,5,53.51
7466,XJ7nZ4LLg8Ma,1,credit_card,1,93.09
7467,rqgNbTXOY6aQ,1,credit_card,6,35.03
7468,35MmM9lcwH5Y,1,credit_card,4,176.69
7469,F5yvzvulTQhD,1,credit_card,1,73.02
7470,zn50znY7lekB,1,credit_card,1,146.23
7471,o8uLNFn18313,1,credit_card,1,24.14
7472,mQJE3ZOeivhB,1,credit_card,10,243.76
7473,MJMYrLQgajHI,1,credit_card,5,287.42
7474,UWx4QuseADXr,1,credit_card,10,180.46
7475,NtDf45naxhKw,1,credit_card,1,522.08
7476,HfKb6PA7pYon,1,credit_card,1,117.1
7477,c9mdr4YNsnfN,1,credit_card,7,374.93
7478,4VSGPuyG3UZH,1,credit_card,1,189.1
7479,HCZV4wPjp0Xc,1,credit_card,1,381.88
7480,STTSNJ4sThp5,1,credit_card,1,21.33
7481,scjxk7SI6OW5,1,credit_card,1,289.18
7482,fucIsnU3diA4,1,credit_card,2,21.09
7483,YhFsA7AV2slu,1,credit_card,1,151.87
7484,CZ3Q0WQXP19i,1,credit_card,1,306.35
7485,AP7qZHtfVltt,1,credit_card,10,68.39
7486,D630tezlBdyY,1,credit_card,1,109.11
7487,xMoeHPOtWpCl,1,credit_card,1,67.33
7488,egyVHn5XuHOS,1,credit_card,6,384.79
7489,RUNaSsbTrgoI,1,credit_card,10,19.76
7490,Tx7hlJfBPqM8,1,credit_card,4,2204.04
7491,wz2NSKAfsGzz,1,credit_card,9,378.83
7492,5y7zu4PTSt8p,1,credit_card,10,194.82
7493,RqwdXO18LTcp,1,credit_card,6,33.17
7494,9cCUcQLurF7d,1,credit_card,3,1222.46
7495,uih4fy3X5ZlR,1,credit_card,1,174.16
7496,Vv2LIwaf6FBu,1,credit_card,6,229.14
7497,WcmudVJ7bUOg,1,credit_card,5,103.45
7498,gzjvyYyEJBKd,1,credit_card,4,52.56
7499,ZdhEs1UJXXdH,1,credit_card,10,314.26
7500,SP3IlMQzjJOr,1,credit_card,2,647.77
7501,TrbonmATU3n2,1,credit_card,2,69.79
7502,PEFplli9qHAT,1,credit_card,3,76.15
7503,7L32gw7yBp4e,1,credit_card,1,78.95
7504,UhmbYRJWwZ2m,1,credit_card,3,819.32
7505,zOF4vk9EThTd,1,credit_card,3,210.14
7506,WFfvOro8fCMl,1,credit_card,1,256.24
7507,Qwh3JO8VQBKQ,1,credit_card,2,17.39
7508,ZjJo8FSRCeCk,1,credit_card,1,307.98
7509,sztNxgz76gxl,1,credit_card,1,48.51
7510,evgw1ofMBjQR,1,credit_card,1,305.68
7511,F8q15791wFlu,1,credit_card,3,213.11
7512,6J61WVkRXozH,1,credit_card,1,95.3
7513,15MfgkXviZ8U,1,credit_card,5,82.01
7514,w6w8FMudyYW3,1,credit_card,10,49.22
7515,owkdTZ4JMrWd,1,credit_card,1,975.44
7516,uLhos1Bm35E0,1,credit_card,1,209.08
7517,NRwSx8NOjGxC,1,credit_card,4,49.04
7518,b39dyzji6E4U,1,credit_card,1,96.12
7519,1p8nUJDI5DXt,1,credit_card,10,61.42
7520,ekmdlHU15FIc,1,credit_card,1,167.55
7521,baduq1flUMsH,1,credit_card,5,828.32
7522,lIY2gTClO4qy,1,credit_card,8,166.96
7523,gHu0ahnYshuG,1,credit_card,1,119.89
7524,VjZYqeRmY5Rd,1,credit_card,6,184.35
7525,PD1YOk90ulhW,1,credit_card,1,141.23
7526,XmYSj5K9EN7v,1,credit_card,2,277.25
7527,7RMPSpNWGLpE,1,credit_card,10,275.77
7528,9rJaXz3CUeic,1,credit_card,2,27.57
7529,cxTIbB7na5xR,1,credit_card,7,195.35
7530,RJZeAJwCNT18,1,credit_card,2,317.15
7531,FENp9lkQWzQ7,1,credit_card,3,123.29
7532,SPgRqSn0uUbQ,1,credit_card,2,272.18
7533,Ou2bYYyPfhJ6,1,credit_card,2,342.54
7534,Ax5femERWGEO,1,credit_card,1,8.96
7535,F7j1jPsI10E8,1,credit_card,1,373.95
7536,eT8IOuqIsTSm,1,credit_card,2,146.35
7537,MOf0TmCVgJ0F,1,credit_card,1,313.99
7538,5wjoGMte80Fv,1,credit_card,7,874.67
7539,CCUOIl6yd86q,1,credit_card,2,279.57
7540,mLXCQ1dst4E2,1,credit_card,10,135.28
7541,yNyu1xIPrm7r,1,credit_card,1,1013.59
7542,FO5eoIsgJR7q,1,credit_card,1,55.02
7543,qM9oPESk03Ql,1,credit_card,3,76.2
7544,guwtiwHp8lKn,1,credit_card,2,44.42
7545,IZKxzknpsMFU,1,credit_card,2,55.35
7546,VeWHF730eZZz,1,credit_card,8,156.15
7547,sngO4x2mOYGz,1,credit_card,1,730.08
7548,mbk6vWvxcbDW,1,credit_card,10,205.9
7549,QZLbtVzCCIx4,1,credit_card,1,450.42
7550,40ZnUYySBITc,1,credit_card,10,161.96
7551,YJqO8s05Mns5,1,credit_card,5,66.61
7552,VHQqS3TEA94A,1,credit_card,1,455.52
7553,d0xM0RxlAx6K,1,credit_card,1,441.11
7554,x9jZZe9HpIPH,1,credit_card,6,165.25
7555,Vy6iGGuUl3o7,1,credit_card,6,172.69
7556,sm7dLZVH3FU7,1,credit_card,1,84.01
7557,6KKFoBSKKqBo,1,credit_card,4,29.77
7558,bv4fjZHZPIx6,1,credit_card,1,721.74
7559,hnzlCN06iQ69,1,credit_card,10,1101.6
7560,clXZrdoQpsN7,1,credit_card,1,130.22
7561,rFzwaWEmjdK8,1,credit_card,5,194.45
7562,dkzwO1RM6UbU,1,credit_card,1,50.39
7563,9RwTCRtP1gro,1,credit_card,1,151.63
7564,BHkmfDFtmwQx,1,credit_card,1,904.8
7565,CngG8kuPO1G5,1,credit_card,8,197.87
7566,3OlJ0Psuf7tk,1,credit_card,6,34.8
7567,M3RTSAGpkXGo,1,credit_card,5,224.27
7568,cjG7GLDk9SNX,1,credit_card,2,124.74
7569,fqMfvqpMbkTZ,1,credit_card,8,34.36
7570,gWtnusCdfiiR,1,credit_card,1,65.01
7571,tEu6iYX2yhVM,1,credit_card,6,670.77
7572,Mk7XY5KkOD5k,1,credit_card,3,174.43
7573,400x2y41qutP,1,credit_card,9,181.69
7574,Wdd2lC1u4jNP,1,credit_card,10,61.57
7575,JbyPcH8lQh6y,1,credit_card,1,58.62
7576,YEEQzBvfkyDw,1,credit_card,1,27.16
7577,zFJm0R6FjueD,1,credit_card,2,217.83
7578,Tuog6SuW98er,1,credit_card,2,147.84
7579,y9jbJ9qdSRkY,1,credit_card,8,105.94
7580,x0ghLbDOqcvd,1,credit_card,8,376.39
7581,X2p6uio73Qlv,1,credit_card,3,1014.61
7582,Zw9ELMJquGmL,1,credit_card,3,386.48
7583,VL0VY2COvnBo,1,credit_card,7,62.0
7584,8RLU6BFHbU10,1,credit_card,1,707.72
7585,Ri3dWCixoZRV,1,credit_card,1,381.88
7586,9eKCQWLIVaUL,1,credit_card,4,579.78
7587,cFmbOChPYRJL,1,credit_card,4,438.4
7588,P0YPBHesXekk,1,credit_card,1,338.52
7589,39AzvGJLi2Re,1,credit_card,5,80.82
7590,y2hLIsdxlCUB,1,credit_card,1,301.63
7591,t3ZfNRT1ootd,1,credit_card,10,392.72
7592,nGtvQiG1Slm8,1,credit_card,3,819.32
7593,TCOFKTOo595h,1,credit_card,6,384.93
7594,jq8BC4weTazM,1,credit_card,1,168.07
7595,12oagBFctHlM,1,credit_card,3,186.85
7596,M5Gb9jmAB2GX,1,credit_card,8,102.64
7597,JScpgD1OOJen,1,credit_card,3,340.34
7598,KtGumm1UqEYl,1,credit_card,2,516.66
7599,Q86ZnfgvLLXH,1,credit_card,8,49.96
7600,0X11xCAWw6ns,1,credit_card,2,2.45
7601,YT8zofVSvVHz,1,credit_card,1,215.54
7602,7LIYJgRkXFqi,1,credit_card,1,14.98
7603,VDVd1F6xjEVf,1,credit_card,1,268.12
7604,7q4qGDs0GFpb,1,credit_card,3,238.67
7605,r2L4pW3yj2zm,1,credit_card,1,43.4
7606,d0lPIIlqgS0M,1,credit_card,4,67.19
7607,hXCiTe7bgNHx,1,credit_card,3,135.53
7608,gLiJJan6Iqnl,1,credit_card,1,121.59
7609,K2YCv1xVT2eK,1,credit_card,1,82.03
7610,bCAtKAfwmtJj,1,credit_card,3,16.71
7611,68i7T30CITT0,1,credit_card,10,286.18
7612,LyGuccghAqL6,1,credit_card,1,546.78
7613,ajszTDqJlD4L,1,credit_card,1,650.34
7614,6B6AqRe60tjl,1,credit_card,1,26.73
7615,jXEL6RJxv8ln,1,credit_card,3,164.98
7616,DW0iBJFb0rAM,1,credit_card,6,50.08
7617,UdkNI8gklqr6,1,credit_card,2,157.12
7618,FB5X71c4cNdY,1,credit_card,2,22.77
7619,YFuN08KXTPjs,1,credit_card,1,118.17
7620,awOOH0tkvVw2,1,credit_card,4,144.18
7621,ZzqfQEKvrvZA,1,credit_card,1,94.29
7622,y8ug1ddX6Jhz,1,credit_card,2,197.35
7623,7i0S9wdHmcGy,1,credit_card,8,320.15
7624,sK1h4bxuQVZk,1,credit_card,1,69.9
7625,9KGIq3orOAgk,1,credit_card,3,34.86
7626,IHItQJONT3u9,2,credit_card,2,518.59
7627,LhDHV3DQZBk6,1,credit_card,1,285.34
7628,8H9Pz4kPyTEt,1,credit_card,2,512.19
7629,z8GyHuwCIK9T,1,credit_card,3,215.54
7630,mJ5hafShHY7R,1,credit_card,8,128.25
7631,CBxnot97jy6m,1,credit_card,4,698.1
7632,P30EKcH2mWED,1,credit_card,5,383.72
7633,i2QVnMhALiUz,1,credit_card,7,43.39
7634,1St32DzeCBjd,1,credit_card,1,218.94
7635,6gQb7XyTYykW,1,credit_card,9,379.84
7636,birVUHotMcUF,1,credit_card,1,177.54
7637,dTHW80C14OhU,1,credit_card,1,169.34
7638,OEjwS8Ty0rNb,1,credit_card,10,112.23
7639,BBeyuync0R1q,1,credit_card,2,275.47
7640,8xWHjV7prZKE,1,credit_card,1,154.18
7641,TZKa8c8VFlGG,1,credit_card,1,313.1
7642,nyImQ1LGdeaT,1,credit_card,3,107.98
7643,kZa9Gj1OjqMe,1,credit_card,1,155.17
7644,Ob8Kyx331hCW,1,credit_card,1,267.51
7645,jLtGCNCwnU1B,1,credit_card,4,19.68
7646,qGiPyz4cjkmh,1,credit_card,10,59.43
7647,eclleCEl8qva,1,credit_card,10,51.64
7648,su4BoUbyJlEB,1,credit_card,2,107.4
7649,e6EF7oOVbFTm,1,credit_card,7,45.43
7650,fO0dObBPadTM,1,credit_card,5,1300.57
7651,MAl8gogPUiGR,1,credit_card,3,68.69
7652,jXlPg2p6HmFI,1,credit_card,5,27.19
7653,q71xoAIV7Bc8,1,credit_card,8,279.29
7654,i0vxTN793YDj,1,credit_card,6,158.74
7655,UTNEKWlx0bYo,1,credit_card,1,98.5
7656,Av3SXUlUsfae,1,credit_card,1,213.46
7657,zACxg9ZL2RJ8,1,credit_card,3,313.84
7658,2fSTW7c4F9F5,1,credit_card,5,1221.39
7659,PlAiuBt4VNei,1,credit_card,1,90.14
7660,xpdj7d12AAU3,1,credit_card,2,187.16
7661,EIk52KpYtYHI,1,credit_card,2,582.94
7662,cHiPgwPb1Ehp,1,credit_card,8,488.47
7663,hXs70vUugxfF,1,credit_card,3,225.94
7664,pqExTLMXzmFP,1,credit_card,7,1317.04
7665,wW6eehfwicA9,1,credit_card,1,178.58
7666,uDmQ0K1hp6sV,1,credit_card,1,27.23
7667,t3Npy2XQTWzb,1,credit_card,3,23.13
7668,fhGU2ycnZYZl,1,credit_card,1,218.91
7669,O4b7EwYqSsi4,1,credit_card,1,90.74
7670,GKe4owmWHDwu,1,credit_card,3,76.15
7671,S55TWkrhJwdy,1,credit_card,1,23.15
7672,jjxABY2oHJMT,1,credit_card,5,490.99
7673,Htsg9vdyBVRE,1,credit_card,7,108.59
7674,bQSPtPgmgyf9,1,credit_card,1,31.14
7675,3sohoNn20sWq,1,credit_card,8,269.53
7676,PUOATKxFsAk6,1,credit_card,1,300.78
7677,BAHO36YI6a9U,1,credit_card,2,32.84
7678,stIMG8UOkd3c,1,credit_card,3,46.28
7679,xUJJHpm7X6Kp,1,credit_card,10,165.64
7680,gE0LBikiEzjx,1,credit_card,8,264.95
7681,w9xMXxo0WIGn,1,credit_card,8,52.13
7682,BOmFZu09oWjZ,1,credit_card,10,452.66
7683,3SWmnHr2OA0W,1,credit_card,1,39.97
7684,FvtWXviJhmIh,1,credit_card,8,273.42
7685,vWt8Qo6ZXyqP,1,credit_card,3,56.44
7686,6a5i3E6RKrao,1,credit_card,7,197.8
7687,sRenFPmnBiqI,1,credit_card,2,59.04
7688,yJyyxXDguIBO,1,credit_card,8,135.0
7689,Db404d6L9QZL,1,credit_card,5,105.13
7690,fWkhkcITcqH8,1,credit_card,1,459.01
7691,9akQUNrpNpbZ,1,credit_card,1,138.08
7692,8AdXpxpDHlyb,1,credit_card,2,2032.04
7693,Txk063zbdd4r,1,credit_card,10,155.45
7694,FfIW7G4MP3wG,1,credit_card,1,192.0
7695,C2uHBy5GeHqB,1,credit_card,1,18.59
7696,TxZlwmMDismC,1,credit_card,6,22.44
7697,ZzQ02dtl6Uat,1,credit_card,2,19.99
7698,gABt4RmaPZgs,1,credit_card,10,214.09
7699,QDaVP4C7y3xs,1,credit_card,3,468.94
7700,3CQr6vahQxnu,1,credit_card,1,33.72
7701,bcqUQMMOn6Cz,1,credit_card,2,37.79
7702,pTHMMpDOsnw9,1,credit_card,8,70.16
7703,gbbZ5tE8LtNN,1,credit_card,2,165.29
7704,0fCekKfAmIxn,1,credit_card,3,211.44
7705,ZNSD5Hx58uGH,1,credit_card,3,112.08
7706,YLv6Y0Ir4yjz,1,credit_card,5,51.38
7707,OyNWYZTmMkrc,1,credit_card,2,55.62
7708,LidbkYeJtvUt,1,credit_card,3,710.59
7709,kDaMPcLh3gYF,1,credit_card,1,187.57
7710,SLo1tXqnnyI1,1,credit_card,2,48.51
7711,FN6nOlCnEFQY,1,credit_card,6,13.03
7712,ZhauCIyXumPM,1,credit_card,4,293.66
7713,IhxxH5WSDOn3,1,credit_card,1,203.23
7714,oy1biuioe4uJ,1,credit_card,1,141.44
7715,Q3K0a8Fg0337,1,credit_card,1,68.63
7716,fIMhlhtzfxVj,1,credit_card,5,45.56
7717,JUGEHtSSlmCB,1,credit_card,5,205.57
7718,7zdFrNi21URl,1,credit_card,4,315.37
7719,il2VOTrI85KV,1,credit_card,2,30.3
7720,OIXsdD11A8oH,1,credit_card,2,136.13
